apk_name,active_name,raletive_class,id_or_bounds,xbot_colorSet,getColor
com.incdev02.normebiologique,com.incdev02.normebiologique.ProteinesPlasmatiques,TextView,"[0,341][566,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ProteinesPlasmatiques,TextView,"[566,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenduSperme,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenduSperme,TextView,"[0,341][478,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenduSperme,TextView,"[478,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.NumerationFormules,TextView,com.incdev02.normebiologique:id/title,"['#616161', '#FF5722']","['#FF5722', '#616161']"
com.incdev02.normebiologique,com.incdev02.normebiologique.NumerationFormules,TextView,"[0,341][524,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.NumerationFormules,TextView,"[524,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanHormonal,TextView,"[0,1622][462,1663]","['#BDBDBD', '#FAFAFA']","['#FAFAFA', '#BDBDBD']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanHormonal,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanHormonal,TextView,"[0,341][462,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanHormonal,TextView,"[462,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.LCRnormal,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.LCRnormal,TextView,"[0,341][487,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.LCRnormal,TextView,"[487,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.EquilibreAcidobasique,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.EquilibreAcidobasique,TextView,"[0,341][601,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.EquilibreAcidobasique,TextView,"[601,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanGlucidique,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanGlucidique,TextView,"[0,341][574,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanGlucidique,TextView,"[574,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenCytobacteriologiquedelurine,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenCytobacteriologiquedelurine,TextView,"[0,368][593,461]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.ExamenCytobacteriologiquedelurine,TextView,"[593,368][1079,461]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanHepatiques,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanHepatiques,TextView,"[0,341][591,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.BilanHepatiques,TextView,"[591,341][1080,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.MarqueursCardiaques,TextView,com.incdev02.normebiologique:id/title,"['#6E2625', '#EF5350']","['#EF5350', '#6E2625']"
com.incdev02.normebiologique,com.incdev02.normebiologique.MarqueursCardiaques,TextView,"[0,341][360,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.MarqueursCardiaques,TextView,"[360,341][1079,434]","['#575757', '#BDBDBD']","['#BDBDBD', '#575757']"
com.incdev02.normebiologique,com.incdev02.normebiologique.HEMATOLOGIE,TextView,com.incdev02.normebiologique:id/txt_Numérationformulesanguin,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.incdev02.normebiologique,com.incdev02.normebiologique.HEMATOLOGIE,TextView,com.incdev02.normebiologique:id/txt_Bilandhémostas,"['#FF5722', '#FAFAFA']","['#FAFAFA', '#FF5722']"
com.launcher.theme.t211814898,com.ksmobile.launcher.theme.base.JGKGDUNLCUTSTUJQUCWYKU,TextView,com.launcher.theme.t211814898:id/c0,"['#FFFFFF', '#4480F7']","['#4480F7', '#FFFFFF']"
com.launcher.theme.t211814898,com.ksmobile.launcher.theme.base.result.NYHQGZRRMXFRFPNRWDYNNN,TextView,"[393,104][747,157]","['#FFFFFF', '#06C08E']","['#06C08E', '#FFFFFF']"
com.launcher.theme.t211814898,com.ksmobile.launcher.theme.base.result.NYHQGZRRMXFRFPNRWDYNNN,TextView,"[310,411][769,464]","['#929292', '#FFFFFF']","['#FFFFFF', '#929292']"
com.launcher.theme.t211814898,com.ksmobile.launcher.theme.ECFAKVCKAZSXH,TextView,com.launcher.theme.t211814898:id/cr,"['#A498A7', '#D9AAB6']","['#B9ABB7', '#C0B0B8']"
com.launcher.theme.t211814898,com.ksmobile.launcher.theme.ECFAKVCKAZSXH,TextView,com.launcher.theme.t211814898:id/cs,"['#FFFFFF', '#CE96A5']","['#E4CAD2', '#CD9FAC']"
com.yatrim.stlin,com.yatrim.stlinkp.InputHexValueActivity,EditText,com.yatrim.stlinkp:id/edValue,"['#AAAAAA', '#FBFBFB']","['#FBFBFB', '#AAAAAA']"
com.yatrim.stlin,com.yatrim.stlinkp.InputHexValueActivity,Button,com.yatrim.stlinkp:id/btOk,"['#656565', '#AAAAAA']","['#AAAAAA', '#D5D5D5']"
com.yatrim.stlin,com.yatrim.stlinkp.SwoViewerActivity,ImageButton,"[932,63][1080,189]","['#999999', '#DDDDDD']","['#DDDDDD', '#DADADA']"
com.yatrim.stlin,com.yatrim.stlinkp.SwoViewerActivity,ImageButton,com.yatrim.stlinkp:id/btStart,"['#959595', '#CCCCCC']","['#CCCCCC', '#CDCDCD']"
com.yatrim.stlin,com.yatrim.stlinkp.DonationActivity,TextView,com.yatrim.stlinkp:id/tvMessage,"['#FF4444', '#FDFDFD']","['#FDFDFD', '#FCFCFC']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.fragments.FragmentAbout,TextView,"[18,1134][1062,1227]","['#FCFCFC', '#22B5B7']","['#22B5B7', '#FCFCFC']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.fragments.FragmentAbout,TextView,"[18,334][1062,423]","['#0D6A70', '#080B0E']","['#080B0E', '#0D6A70']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.fragments.FragmentAbout,TextView,com.xluxury.wallpapershd:id/version_name_id,"['#0D6A70', '#080B0E']","['#080B0E', '#0D6A70']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,ImageView,com.xluxury.wallpapershd:id/item,"['#7D3F8A', '#000000']","['#000000', '#010005']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,ImageView,com.xluxury.wallpapershd:id/item,"['#141529', '#000000']","['#05080F', '#1F102B']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,ImageView,com.xluxury.wallpapershd:id/item,"['#4E2989', '#000000']","['#201A2C', '#0E3959']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,ImageView,com.xluxury.wallpapershd:id/item,"['#2F2F2F', '#010005']","['#000000', '#000004']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,ImageView,com.xluxury.wallpapershd:id/item,"['#005DA3', '#017EBE']","['#000000', '#01000F']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,TextView,"[221,247][387,298]","['#227872', '#061013']","['#061013', '#227872']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,TextView,"[451,247][629,298]","['#227872', '#061013']","['#061013', '#227872']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,TextView,"[693,247][910,298]","['#227872', '#061013']","['#061013', '#227872']"
com.xluxury.wallpapershd,com.xluxury.wallpapershd.activities.MainActivity,TextView,"[974,247][1080,298]","['#227872', '#061013']","['#061013', '#227872']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,TextView,"[0,1372][1080,1423]","['#AAAAAA', '#FAFAFA']","['#FAFAFA', '#AAAAAA']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,TextView,"[722,251][898,294]","['#C6CBE9', '#3F51B5']","['#3F51B5', '#C6CBE9']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,TextView,"[52,388][303,439]","['#777777', '#FEFFFE']","['#FEFFFE', '#777777']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,Button,com.seventhsense.md5:id/btn_generate,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,Button,com.seventhsense.md5:id/btn_paste,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,Button,com.seventhsense.md5:id/btn_erase,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,TextView,"[52,1037][245,1088]","['#777777', '#FEFFFE']","['#FEFFFE', '#777777']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,Button,com.seventhsense.md5:id/btn_copy,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.WelcomeScreen,Button,com.seventhsense.md5:id/btn_erase_result,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,TextView,"[0,1372][1080,1423]","['#AAAAAA', '#FAFAFA']","['#FAFAFA', '#AAAAAA']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,TextView,"[722,251][898,294]","['#C6CBE9', '#3F51B5']","['#3F51B5', '#C6CBE9']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,TextView,"[52,388][303,439]","['#777777', '#FEFFFE']","['#FEFFFE', '#777777']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,Button,com.seventhsense.md5:id/btn_generate,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,Button,com.seventhsense.md5:id/btn_paste,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,Button,com.seventhsense.md5:id/btn_erase,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,TextView,"[52,1037][245,1088]","['#777777', '#FEFFFE']","['#FEFFFE', '#777777']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,Button,com.seventhsense.md5:id/btn_copy,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.seventhsense.md5,com.seventhsense.md5.MainActivity,Button,com.seventhsense.md5:id/btn_erase_result,"['#FEFFFE', '#E91E63']","['#E91E63', '#FEFFFE']"
com.prepostionhindih.hindi,com.prepostionhindih.hindi.Ses,TextView,com.prepostionhindih.hindi:id/title,"['#FFFFFF', '#558B2F']","['#558B2F', '#FFFFFF']"
com.prepostionhindih.hindi,com.prepostionhindih.hindi.Ing,TextView,com.prepostionhindih.hindi:id/title,"['#FFFFFF', '#558B2F']","['#558B2F', '#FFFFFF']"
com.Vivo.Y12s.VivoY12s.VivoY20.Y20s.y30.y11.y12Wallpapers.theme.launcher,io.kodular.theratheme.Vivo_Y12s_tera.a,Button,"[70,1617][261,1758]","['#FFFFFF', '#83C130']","['#83C130', '#FFFFFF']"
com.Vivo.Y12s.VivoY12s.VivoY20.Y20s.y30.y11.y12Wallpapers.theme.launcher,io.kodular.theratheme.Vivo_Y12s_tera.a,Button,"[281,1599][798,1777]","['#FFFFFF', '#83C130']","['#83C130', '#FFFFFF']"
com.Vivo.Y12s.VivoY12s.VivoY20.Y20s.y30.y11.y12Wallpapers.theme.launcher,io.kodular.theratheme.Vivo_Y12s_tera.a,Button,"[818,1617][1009,1758]","['#FFFFFF', '#83C130']","['#83C130', '#FFFFFF']"
com.Vivo.Y12s.VivoY12s.VivoY20.Y20s.y30.y11.y12Wallpapers.theme.launcher,io.kodular.theratheme.Vivo_Y12s_tera.a,TextView,"[445,280][463,323]","['#FFFFFF', '#6A8EFF']","['#698DFF', '#6A8EFF']"
com.Vivo.Y12s.VivoY12s.VivoY20.Y20s.y30.y11.y12Wallpapers.theme.launcher,io.kodular.theratheme.Vivo_Y12s_tera.a,TextView,"[473,280][676,329]","['#FFFFFF', '#698DFF']","['#698DFF', '#6A8EFF']"
com.videostatus.janmastami,io.kodular.domadiya903.janmastami_video_status.Screen1,TextView,"[166,827][914,904]","['#03A9F3', '#FFFFFF']","['#FFFFFF', '#03A9F3']"
com.videostatus.janmastami,io.kodular.domadiya903.janmastami_video_status.Screen1,Button,"[321,909][758,1035]","['#FFFFFF', '#2196F2']","['#2196F2', '#FFFFFF']"
com.videostatus.janmastami,io.kodular.domadiya903.janmastami_video_status.Home,Button,android:id/button2,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.videostatus.janmastami,io.kodular.domadiya903.janmastami_video_status.Home,Button,android:id/button1,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.videostatus.janmastami,io.kodular.domadiya903.janmastami_video_status.Screen2,Button,android:id/button2,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.videostatus.janmastami,io.kodular.domadiya903.janmastami_video_status.Screen2,Button,android:id/button1,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.beyzas.ravan,com.beyzas.ravan.activities.DisplayFall_Activity,TextView,"[147,147][933,274]","['#EEF1F5', '#80AF3F']","['#80AF3F', '#EEF1F5']"
com.beyzas.ravan,com.beyzas.ravan.activities.DisplayFall_Activity,TextView,"[293,358][608,673]","['#6B6B6B', '#A1C46A']","['#656665', '#AECF79']"
com.beyzas.ravan,com.beyzas.ravan.activities.GetFall_Activity,ImageView,com.beyzas.ravan:id/ads,"['#FFFFFF', '#19E5A6']","['#19E5A6', '#41BEB8']"
com.beyzas.ravan,com.beyzas.ravan.activities.GetFall_Activity,ImageView,com.beyzas.ravan:id/getFall,"['#FFFFFF', '#41BEB8']","['#41BEB8', '#FFFFFF']"
com.beyzas.ravan,com.beyzas.ravan.activities.GetFall_Activity,ImageView,com.beyzas.ravan:id/rate,"['#41BEB8', '#FBB817']","['#FBB817', '#41BEB8']"
com.beyzas.ravan,com.beyzas.ravan.activities.GetFall_Activity,ImageView,com.beyzas.ravan:id/lock,"['#F1C40F', '#41BEB8']","['#41BEB8', '#F1C40F']"
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.Screen1,Button,android:id/button2,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.Screen1,Button,android:id/button1,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.promocoes,TextView,"[184,247][481,298]","['#FF4081', '#3F51B5']","['#3F51B5', '#FF4081']"
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.promocoes,TextView,"[5,341][1075,390]","['#FFFFFF', '#FFFFFF']","['#FFFFFF', '#FFFFFF']"
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.promocoes,ImageView,"[0,395][1080,920]","['#FFFFFF', '#FFFFFF']","['#FFFFFF', '#FFFFFF']"
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.doacao,TextView,"[5,776][1075,1018]","['#FFFFFF', '#8BC24A']","['#8BC24A', '#FFFFFF']"
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.Mural,TextView,"[189,143][402,200]","['#C6CBE9', '#3F51B5']","['#3F51B5', '#C6CBE9']"
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.Mural,Button,"[163,1255][916,1381]","['#FFFFFF', '#F44336']","['#F44336', '#3F51B5']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Facebook,TextView,"[189,101][420,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Layout1,TextView,"[189,101][451,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.MainActivity,TextView,"[189,101][435,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Layout2,TextView,"[189,101][443,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Layout4,TextView,"[189,101][406,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Youtube,TextView,"[189,101][382,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Layout3,TextView,"[189,101][524,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Instagram,TextView,"[189,101][430,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Splash,TextView,"[189,101][435,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.joelzr.materialdesign,com.joelzr.materialdesign.Twitter,TextView,"[189,101][356,172]","['#FFFFFF', '#607D8B']","['#607D8B', '#FFFFFF']"
com.appsadda.tigerphotoframes,com.appsadda.tigerphotoframes.FramesGallery,TextView,com.appsadda.tigerphotoframes:id/textView1,"['#FFFFFF', '#FFCC99']","['#FFCC99', '#FFFFFF']"
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.gaj,Button,android:id/button2,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.gaj,Button,android:id/button1,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.sq,Button,android:id/button2,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.sq,Button,android:id/button1,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.Screen1,Button,android:id/button2,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.Screen1,Button,android:id/button1,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.main,Button,android:id/button2,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.main,Button,android:id/button1,"['#009688', '#FFFFFF']","['#FFFFFF', '#009688']"
appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM,appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM.Screen1,Button,"[1,202][539,1097]","['#1DBCCF', '#FFFFFF']","['#27C4D5', '#5CDFED']"
appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM,appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM.Screen1,Button,"[539,1097][1077,1794]","['#13C51E', '#FFFFFF']","['#B8FFBD', '#B2FEB8']"
appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM,appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM.Screen1,TextView,android:id/title,"['#FFFFFF', '#828282']","['#999999', '#848484']"
com.restore.photo.app.video,com.restore.photo.app.video.VideoFolderActivity,TextView,"[245,1661][376,1712]","['#FFFFFF', '#D9749C']","['#D9749C', '#FFFFFF']"
com.restore.photo.app.video,com.restore.photo.app.video.VideoFolderActivity,TextView,"[787,1661][940,1712]","['#FFFFFF', '#D9749C']","['#D9749C', '#FFFFFF']"
com.pks_easy.Command_Prompt_best_commands,io.kodular.pks_easy.Command_Prompt_best_commands.Screen1,TextView,"[5,68][1075,161]","['#FFFFFF', '#FFFFFF']","['#FFFFFF', '#FFFFFF']"
com.pks_easy.Command_Prompt_best_commands,io.kodular.pks_easy.Command_Prompt_best_commands.Screen1,TextView,"[5,171][1075,264]","['#FFFFFF', '#FFFFFF']","['#FFFFFF', '#FFFFFF']"
com.hatunnel.plus,app.fast.ssh.ImportActivity,TextView,"[189,101][528,172]","['#FFFFFF', '#FF9408']","['#FF9408', '#FFFFFF']"
com.hatunnel.plus,app.fast.ssh.ImportActivity,ImageButton,"[0,63][147,210]","['#FFDFB5', '#FF9408']","['#FF9408', '#FFDFB5']"
com.hatunnel.plus,app.fast.ssh.MainActivity,Button,android:id/button3,"['#FF9408', '#FFFFFF']","['#FFFFFF', '#FF9408']"
com.hatunnel.plus,app.fast.ssh.MainActivity,Button,android:id/button1,"['#FF9408', '#FFFFFF']","['#FFFFFF', '#FF9408']"
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.ACVPHEGGUDHD,TextView,com.launcher.theme.t211818950:id/d2,"['#AB9BBC', '#B488B9']","['#AF95BB', '#AD88B9']"
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.ACVPHEGGUDHD,TextView,com.launcher.theme.t211818950:id/d3,"['#FFFFFF', '#B184B8']","['#E5DBE8', '#AB98B8']"
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.base.result.CWUKPCONUVRXDGCD,TextView,"[393,104][747,157]","['#FFFFFF', '#06C08E']","['#06C08E', '#FFFFFF']"
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.base.result.CWUKPCONUVRXDGCD,TextView,"[310,411][769,464]","['#929292', '#FFFFFF']","['#FFFFFF', '#929292']"
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.base.JTEWOZHWONPAXECCTBCYLHH,TextView,com.launcher.theme.t211818950:id/c3,"['#FFFFFF', '#4480F7']","['#4480F7', '#FFFFFF']"
appinventor.ai_mohamedksssar.fouad,appinventor.ai_mohamedksssar.fouad.Screen1,Button,"[640,136][842,262]","['#888888', '#06F9F9']","['#06F9F9', '#888888']"
appinventor.ai_mohamedksssar.fouad,appinventor.ai_mohamedksssar.fouad.Screen1,Button,"[237,136][444,262]","['#000000', '#4563F9']","['#4563F9', '#888888']"
appinventor.ai_mohamedksssar.fouad,appinventor.ai_mohamedksssar.fouad.Screen1,Button,"[444,136][640,262]","['#FFFFFF', '#F90606']","['#F90606', '#888888']"
com.happyfun.readyfun,com.happyfun.readyfun.ui.Splash,Button,android:id/button1,"['#5FA80B', '#FFFFFF']","['#FFFFFF', '#5FA80B']"
com.happyfun.readyfun,com.happyfun.readyfun.MainActivity,Button,android:id/button1,"['#5FA80B', '#FFFFFF']","['#FFFFFF', '#5FA80B']"
com.yandere.guiappsimulat,com.yandere.guiappsimulat.MainActivity,TextView,"[54,63][870,225]","['#FDAF41', '#FFFFFF']","['#FFFFFF', '#FDAF41']"
com.yandere.guiappsimulat,com.yandere.guiappsimulat.AssocActivity,TextView,"[54,922][1026,1625]","['#FFFFFF', '#F83309']","['#F83309', '#FFFFFF']"
com.yandere.guiappsimulat,com.yandere.guiappsimulat.Introduction,TextView,"[54,235][1026,1002]","['#FFFFFF', '#F83309']","['#F83309', '#FFFFFF']"
com.yandere.guiappsimulat,com.yandere.guiappsimulat.UsageActivity,TextView,"[54,235][1026,1625]","['#FFFFFF', '#F83309']","['#F83309', '#FFFFFF']"
com.yandere.guiappsimulat,com.yandere.guiappsimulat.ModelActivity,TextView,"[54,235][1026,813]","['#FFFFFF', '#F83309']","['#F83309', '#FFFFFF']"
com.yandere.guiappsimulat,com.yandere.guiappsimulat.ManageActivity,TextView,"[54,235][1026,1002]","['#FFFFFF', '#F83309']","['#F83309', '#FFFFFF']"
com.yandere.guiappsimulat,com.yandere.guiappsimulat.PopularityActivity,TextView,"[54,235][1026,1191]","['#FFFFFF', '#F83309']","['#F83309', '#FFFFFF']"
com.yandere.guiappsimulat,com.yandere.guiappsimulat.SplashScreen,TextView,"[54,63][870,225]","['#FDAF41', '#FFFFFF']","['#FFFFFF', '#FDAF41']"
com.edvard.voliball,com.edvard.voliball.MainActivity,TextView,com.edvard.voliball:id/label,"['#FAF9FD', '#FAF9FD']","['#FAF9FD', '#555050']"
com.edvard.voliball,com.edvard.voliball.MainActivity,ImageView,com.edvard.voliball:id/share,"['#2026CB', '#066A9D']","['#066A9D', '#2026CB']"
com.edvard.voliball,com.edvard.voliball.ActivitySplash,TextView,com.edvard.voliball:id/label,"['#FAF9FD', '#FAF9FD']","['#FAF9FD', '#555050']"
com.edvard.voliball,com.edvard.voliball.ActivitySplash,ImageView,com.edvard.voliball:id/share,"['#2026CB', '#066A9D']","['#066A9D', '#2026CB']"
com.edvard.voliball,com.edvard.voliball.ActivityFav,ImageView,com.edvard.voliball:id/share,"['#2026CB', '#066A9D']","['#066A9D', '#2026CB']"
com.fatima.gabriel.volume.booster,com.fatima.gabriel.volume.booster.activities.SettingsActivity,TextView,"[189,101][385,172]","['#FFFFFF', '#55BC77']","['#55BC77', '#FFFFFF']"
com.fatima.gabriel.volume.booster,com.fatima.gabriel.volume.booster.activities.SettingsActivity,ImageButton,"[0,63][147,210]","['#FFFFFF', '#55BC77']","['#55BC77', '#FFFFFF']"
